307042061	2020-04-06T23:53:01.000Z	1247311381692583939	Boyfriend, vodka, travel! Yaaaassssss🤩🤩 	{'place_id': '56e9340ed70a9104'}
301209442	2020-04-06T12:16:23.000Z	1247136064164319232	 I also can’t wait for you to dress me! I really want to see what type of outfits you would pull out for me 😁😁😁 Lol One day I’ll be able to leave my apartment and visit you... One day... 😫	{'place_id': '011add077f4d2da3'}
25562598	2020-04-06T11:39:20.000Z	1247126744215236609	I’m excited to announce a partnership with  to make “Saving Jamaica Bay” available for free streaming online. This documentary is great for anyone looking for quality home viewing. Just visit  to get started. Enjoy and stay safe! 💪❤️ 	{'place_id': '00c39537733fa112'}
140381581	2020-04-06T11:29:04.000Z	1247124157437038592	Art is the highest form of hope ❤️ Join the tour 👉🏻 …          	{'place_id': '07d9d22876481001'}
140381581	2020-04-06T11:16:52.000Z	1247121087227461633	Let’s take a tour though one of my favourite museums ! Welcome to MoMA ♥️  Follow my ig stories 👉🏻 …          	{'place_id': '07d9d22876481001'}
269375339	2020-04-06T11:11:04.000Z	1247119627815137285	I am challenging everyone to post a photo you've taken from a place you've been. The only thing is that you NOT appear in it. Just a pic, no description. Let's flood profiles with landscapes to ease this isolation. Copy this, post a photo & let's travel virtually around the world 	{'place_id': '011add077f4d2da3'}
1174938389759397888	2020-04-06T11:02:25.000Z	1247117453542461440	  Euro currency unification has been exposed in this crisis. Italy and Spain are travel countries, unlike Germany and France. UK is smart.	{'place_id': '011add077f4d2da3'}
24932781	2020-04-06T11:01:29.000Z	1247117218262978562	 too bad trumps right againdrug    Sent from the New York Post app. For more from the Post, visit   To download our apps, visit 	{'place_id': '515bbd9acc5f4d70'}
24932781	2020-04-06T11:00:38.000Z	1247117003602698250	 hey douche ho we bout these feelings?  drug     Sent from the New York Post app. For more from the Post, visit   To download our apps, visit 	{'place_id': '515bbd9acc5f4d70'}
48034649	2020-04-06T10:45:37.000Z	1247113223343611904	He wouldn’t travel, he’d make someone else for less than minimum wage so it for him. 	{'place_id': 'cd252b18da6e948e'}
222097432	2020-04-06T10:24:18.000Z	1247107859009208320	It’s a new day, new week a chance for a new beginning! 💪🏽⚜️⭐️💪🏽⚜️💯💪🏽⚜️⭐️💪🏽⚜️💯💪🏽             … 	{'place_id': '2a9fc003f4101a1d', 'coordinates': {'type': 'Point', 'coordinates': [-74.075, 40.86277778]}}
