"username","score"
"CurrentlyBill",-0.0680507045377247
"SilasVassar3rd",-0.518593723883354
"jeffyadar",-1.82250506865513
"CharlieCarlsbad",1.26645893001737
"Eric11714",-0.922749355158587
"TuckerSparkman",-1.67575322117341
"tmalesys",0.122413040691202
"desireeamberd",-1.7724170761214
"ladbol52",-0.812766835415354
"amidala64",1.57176837103363
"AaronOOF",-1.39191123855549
"yekeen001",0.880597420324538
"gregpliska",-1.65197137273933
"antthekinglion",0.0633765391290139
"HSHToria",-1.12288070717801
"gencue_",-2.01468671789805
"ChanaShaked",1.10142706092031
"mikeylewinskyNY",-0.915966569575542
"DHenryTV",-1.12222273831512
"CzaczaG",1.14019419293781
"Dhattboibashii",0.297015156930352
"PatzVineyard",-1.47893625487418
"dbmojo1",-2.15440317742889
"godsfavoriteeee",-1.50836969249738
"msleighm",-1.21503478805742
"DrDiva82",-2.34823683802918
"taiquancoleman",-1.54341217490791
"hledoux74",-1.3923872747577
"HamiltonCain",-1.42370568825973
"rgnld",-0.939007435379518
"theCarlaMarie",-0.0354144689906267
"adOreKimmay",-0.404794456547832
"DanicaLrabbit",-1.44163337840421
"TheDonDrew",0.196644542695223
"nyclthrman",0.245435874960488
"MusicReviewer7",-1.85694661103475
"MahaAslamRaja",-0.733666865145812
"RobertiLax",1.29780505866082
"TheRealGracieD",0.18881441308738
"UWS_Tweeter",-1.57556344226919
"_nananadia",-0.0529014384015415
"PRADOS___",-1.73500564583162
"sudomax",0.59346314565656
"billydeee_",0.487248972027304
"thisisalixmaria",-0.647397211617977
"TheMikeSause",-1.42045386720571
"StevenCheah",-2.3878282552653
"EVANGELIST_SC",-1.51360181511341
"LauraSupnik",-0.84199498436241
"JenHale504",1.2903077065984
"DawnPanebianco",-1.66363264533221
"r_2the_o_b",-0.216053626870584
"leonscafe31",-1.91561401037096
"AvrumyJ",1.42736338020781
"sfurino",-0.459096666092703
"bluntposting",-0.617407466627627
"CoreyBCantor",-1.38846487873231
"stephanielynnj",0.454770596654581
"SeekSatiation",-1.99074403156322
