15225493	2020-10-19T23:48:44.000Z	1318338324428304384	 If you do I’m gonna have to fly to Denver for an intervention	{'place_id': '4baf4d09759d33e4'}
3258198301	2020-10-19T04:32:52.000Z	1318047440990187522	" Please also think of every place you stopped on the way home(where you weren't wearing a mask) and the people you probably infected. Oh, and don't forget the family and friends you infected when they came over to visit, and asked, ""So, how was your trip?"" SHAME!"	{'place_id': 'eb1bb64775708bc1'}
138084429	2020-10-19T04:21:58.000Z	1318044695721734144	  He didn’t kill anyone, it’s a damn virus, he banned travel in January while the Democrats were out there spreading the virus while protesting , and some of our democratic governors are letting thousands of  prisoners out with no bail .. to commit crimes and spread the virus..	{'place_id': 'c84cc6061e2af8da'}
334429597	2020-10-19T04:21:24.000Z	1318044553224417280	I’m damn near gone visit next month	{'place_id': 'b0b79caecef59fb5'}
334429597	2020-10-19T04:19:07.000Z	1318043980727083009	Now I can visit lol that’s for sure	{'place_id': 'b0b79caecef59fb5'}
25477239	2020-10-19T04:10:09.000Z	1318041725139480576	went to visit my parents and i came up again.. my mom’s over my shit 😹 	{'place_id': 'f8f8ee516109ee0e'}
337729848	2020-10-19T03:54:01.000Z	1318037664873041921	Lfg!!!!!! Who trying to fly to Arlington!?	{'place_id': 'fcd177d5a0545c9c'}
2368361767	2020-10-19T03:42:02.000Z	1318034646169395202	I wanna travel out the country for a couple months.	{'place_id': '3b77caf94bfc81fe'}
135634724	2020-10-19T02:52:15.000Z	1318022119045824512	one thing is for sure, if i knew i could time travel.. i wouldn’t have kept me & my child in 0s jim crow america  	{'place_id': '3b77caf94bfc81fe'}
139241987	2020-10-19T02:49:19.000Z	1318021380655362053	 I wanna come visit and watch drag race soon lol	{'place_id': '3b77caf94bfc81fe'}
830587286093918209	2020-10-19T02:45:41.000Z	1318020467265916928	 Who said I was a medical professional. I’m just pointing out obvious facts. That you refuse to consider. Next time you go get yourself your routine medical exam feel free to visit the proctologist since it doesn’t matter to you what the doc specializes in.	{'place_id': 'd64738e6377b26b3'}
1832771	2020-10-19T02:43:21.000Z	1318019877181943809	I can’t visit my dad for Christmas because of his respiratory issues, but sure, tell me how we need the parks open right now.	{'place_id': 'b0b79caecef59fb5'}
