"username","score"
"2Fafou",-2.04437896726827
"ShoshanaKessock",-1.97144941985537
"BrianReese_23",-0.507602595186889
"AnaMariana42",-1.39516838708457
"therealrawabs",-2.35553162951553
"deankissick",-0.55618496028236
"therealbrwn",-1.85922388479999
"PdotHALL",-1.98647470067881
"ReelTalker",-0.936726052876396
"Bertoalfaro",0.380178855479852
"renata770",-1.14011625482542
"franky_ovo",0.763949923542038
"JohnnyBling_",-0.0652782741468836
"CPCJuiceBox",-1.63441785126237
"bonnithemuse",-0.806809928943019
"evelez704",-2.10468881311013
"camilapodolak",0.852220399263138
"m52Rufo",1.87595022369496
"Mal_billy",-0.389213456593175
"maggieserota",-0.938581307912412
"eefazo",-1.81935829729385
"briscoe_carol",-1.25208425703425
"moe1m3",-2.36897792105962
